Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,image_url
Volvo,V60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,36,25,870,41750,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,36,25,870,38100,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V70,2008,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,24,16,870,32465,https://source.unsplash.com/600x400/?Volvo+V70+car
Volvo,V70,2009,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,25,16,870,32900,https://source.unsplash.com/600x400/?Volvo+V70+car
Volvo,V70,2010,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,27,18,870,33550,https://source.unsplash.com/600x400/?Volvo+V70+car
Volvo,V70,2010,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,27,18,870,38000,https://source.unsplash.com/600x400/?Volvo+V70+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,145200,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,131200,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,130700,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,122400,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,116700,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,136900,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,136400,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,150900,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,147495,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,132995,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,98200,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,117995,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,103900,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,153195,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,138695,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,112700,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,123695,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,138195,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,118400,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,132495,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,148795,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,134295,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,103300,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,126995,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,117800,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,141495,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,135795,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,154495,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,139995,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,109000,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,121295,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,123500,https://source.unsplash.com/600x400/?Aston+Martin+V8+Vantage+car
Audi,V8,1992,regular unleaded,276.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,18,13,3105,2000,https://source.unsplash.com/600x400/?Audi+V8+car
Audi,V8,1993,regular unleaded,276.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,18,13,3105,2149,https://source.unsplash.com/600x400/?Audi+V8+car
Audi,V8,1994,regular unleaded,276.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,18,13,3105,2239,https://source.unsplash.com/600x400/?Audi+V8+car
Volvo,V90,1998,regular unleaded,181.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,23,16,870,2200,https://source.unsplash.com/600x400/?Volvo+V90+car
Volkswagen,Vanagon,1990,regular unleaded,90.0,4.0,MANUAL,four wheel drive,3.0,,Large,Passenger Minivan,15,14,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1990,regular unleaded,90.0,4.0,AUTOMATIC,rear wheel drive,3.0,,Large,Passenger Minivan,16,15,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1990,regular unleaded,90.0,4.0,MANUAL,four wheel drive,3.0,,Large,Passenger Minivan,15,14,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1990,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1990,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1990,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1990,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1991,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1991,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1991,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
Volkswagen,Vanagon,1991,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,,Large,Passenger Minivan,18,16,873,2000,https://source.unsplash.com/600x400/?Volkswagen+Vanagon+car
GMC,Vandura,1994,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Midsize,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1994,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Midsize,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1994,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Compact,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1994,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Midsize,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,,Large,Cargo Van,16,12,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1994,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Compact,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1995,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Midsize,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1995,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Midsize,Cargo Van,15,13,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1995,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Compact,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1995,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Midsize,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
GMC,Vandura,1995,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,,Compact,Cargo Van,20,15,549,2000,https://source.unsplash.com/600x400/?GMC+Vandura+car
Nissan,Van,1990,regular unleaded,106.0,4.0,AUTOMATIC,rear wheel drive,3.0,,Compact,Passenger Minivan,19,15,2009,2000,https://source.unsplash.com/600x400/?Nissan+Van+car
Nissan,Van,1990,regular unleaded,106.0,4.0,MANUAL,rear wheel drive,3.0,,Compact,Passenger Minivan,20,16,2009,2000,https://source.unsplash.com/600x400/?Nissan+Van+car
Aston Martin,Vanquish,2014,premium unleaded (required),565.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,296295,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Aston Martin,Vanquish,2014,premium unleaded (required),565.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,278295,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Aston Martin,Vanquish,2015,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,301695,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Aston Martin,Vanquish,2015,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,283695,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,287650,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,305650,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,302695,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,320695,https://source.unsplash.com/600x400/?Aston+Martin+Vanquish+car
Mitsubishi,Vanwagon,1990,regular unleaded,107.0,4.0,AUTOMATIC,rear wheel drive,3.0,,Compact,Passenger Minivan,19,16,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Vanwagon+car
Mitsubishi,Vanwagon,1990,regular unleaded,107.0,4.0,AUTOMATIC,rear wheel drive,3.0,,Compact,Cargo Minivan,20,18,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Vanwagon+car
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,AUTOMATIC,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23300,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19050,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,21650,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,21650,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22300,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22300,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,138.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,17800,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,138.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,17800,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19050,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,138.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,17800,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21300,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,AUTOMATIC,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23300,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2014,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19050,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2015,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,19250,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2015,regular unleaded,201.0,4.0,AUTOMATIC,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23600,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2015,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,21950,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2015,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,21950,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,18000,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2015,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22600,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2015,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21600,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19100,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,27,1439,18000,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,23950,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,21600,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19100,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,27,1439,18000,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,27,1439,23800,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,22600,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,27,1439,23800,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,22600,https://source.unsplash.com/600x400/?Hyundai+Veloster+car
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,22,16,1385,31790,https://source.unsplash.com/600x400/?Chevrolet+Venture+car
